date,history_end,model,confidence,loss,var,es
2010-12-21,2010-12-20,GARCH-t 1000d,0.99,-0.6011994224,1.856495621,2.439912235
2010-12-22,2010-12-21,Historical 250d,0.95,-0.3373857438,1.73143531,2.764572115
2010-12-22,2010-12-21,Normal 1000d,0.95,-0.3373857438,2.869212721,3.595023369
2010-12-22,2010-12-21,GARCH-t 1000d,0.95,-0.3373857438,1.079692771,1.561472745
2010-12-22,2010-12-21,Historical 250d,0.99,-0.3373857438,3.288844091,3.648698328
2010-12-22,2010-12-21,Normal 1000d,0.99,-0.3373857438,4.052950697,4.641552824
2010-12-22,2010-12-21,GARCH-t 1000d,0.99,-0.3373857438,1.828661224,2.403747527
2010-12-23,2010-12-22,Historical 250d,0.95,0.1645681547,1.73143531,2.764572115
2010-12-23,2010-12-22,Normal 1000d,0.95,0.1645681547,2.869047345,3.594870506
2010-12-23,2010-12-22,GARCH-t 1000d,0.95,0.1645681547,1.044723946,1.512136343
2010-12-23,2010-12-22,Historical 250d,0.99,0.1645681547,3.288844091,3.648698328
2010-12-23,2010-12-22,Normal 1000d,0.99,0.1645681547,4.05280573,4.641418004
2010-12-23,2010-12-22,GARCH-t 1000d,0.99,0.1645681547,1.771356763,2.329292921
2010-12-27,2010-12-23,Historical 250d,0.95,-0.06125092021,1.73143531,2.764572115
2010-12-27,2010-12-23,Normal 1000d,0.95,-0.06125092021,2.868442835,3.594225664
2010-12-27,2010-12-23,GARCH-t 1000d,0.95,-0.06125092021,1.012585055,1.466792605
2010-12-27,2010-12-23,Historical 250d,0.99,-0.06125092021,3.288844091,3.648698328
2010-12-27,2010-12-23,Normal 1000d,0.99,-0.06125092021,4.052135441,4.640715008
2010-12-27,2010-12-23,GARCH-t 1000d,0.99,-0.06125092021,1.718689801,2.260863729
2010-12-28,2010-12-27,Historical 250d,0.95,-0.07710268311,1.73143531,2.764572115
2010-12-28,2010-12-27,Normal 1000d,0.95,-0.07710268311,2.868580074,3.594356985
2010-12-28,2010-12-27,GARCH-t 1000d,0.95,-0.07710268311,0.9757061867,1.414761384
2010-12-28,2010-12-27,Historical 250d,0.99,-0.07710268311,3.288844091,3.648698328
2010-12-28,2010-12-27,Normal 1000d,0.99,-0.07710268311,4.052263028,4.640837796
2010-12-28,2010-12-27,GARCH-t 1000d,0.99,-0.07710268311,1.658255295,2.182342314
2010-12-29,2010-12-28,Historical 250d,0.95,-0.1008636089,1.73143531,2.764572115
2010-12-29,2010-12-28,Normal 1000d,0.95,-0.1008636089,2.868454256,3.59423192
2010-12-29,2010-12-28,GARCH-t 1000d,0.95,-0.1008636089,0.940909397,1.365667701
2010-12-29,2010-12-28,Historical 250d,0.99,-0.1008636089,3.288844091,3.648698328
2010-12-29,2010-12-28,Normal 1000d,0.99,-0.1008636089,4.052138439,4.640713817
2010-12-29,2010-12-28,GARCH-t 1000d,0.99,-0.1008636089,1.601232755,2.108254001
2010-12-30,2010-12-29,Historical 250d,0.95,0.1509357368,1.73143531,2.764572115
2010-12-30,2010-12-29,Normal 1000d,0.95,0.1509357368,2.868533232,3.594307337
2010-12-30,2010-12-29,GARCH-t 1000d,0.95,0.1509357368,0.8984781632,1.325892308
2010-12-30,2010-12-29,Historical 250d,0.99,0.1509357368,3.288844091,3.648698328
2010-12-30,2010-12-29,Normal 1000d,0.99,0.1509357368,4.052211611,4.640784103
2010-12-30,2010-12-29,GARCH-t 1000d,0.99,0.1509357368,1.559700112,2.083178205
2010-12-31,2010-12-30,Historical 250d,0.95,0.01908074663,1.73143531,2.764572115
2010-12-31,2010-12-30,Normal 1000d,0.95,0.01908074663,2.869128728,3.59485522
2010-12-31,2010-12-30,GARCH-t 1000d,0.95,0.01908074663,0.8772773521,1.295668572
2010-12-31,2010-12-30,Historical 250d,0.99,0.01908074663,3.288844091,3.648698328
2010-12-31,2010-12-30,Normal 1000d,0.99,0.01908074663,4.052729454,4.641263334
2010-12-31,2010-12-30,GARCH-t 1000d,0.99,0.01908074663,1.524540578,2.03696779
2011-01-03,2010-12-31,Historical 250d,0.95,-1.125129378,1.73143531,2.764572115
2011-01-03,2010-12-31,Normal 1000d,0.95,-1.125129378,2.869514985,3.595211763
2011-01-03,2010-12-31,GARCH-t 1000d,0.95,-1.125129378,0.8513058709,1.258643802
2011-01-03,2010-12-31,Historical 250d,0.99,-1.125129378,3.288844091,3.648698328
2011-01-03,2010-12-31,Normal 1000d,0.99,-1.125129378,4.053067249,4.641577032
2011-01-03,2010-12-31,GARCH-t 1000d,0.99,-1.125129378,1.48146934,1.980358968
2011-01-04,2011-01-03,Historical 250d,0.95,0.1313924696,1.73143531,2.764572115
2011-01-04,2011-01-03,Normal 1000d,0.95,0.1313924696,2.869080692,3.594932203
2011-01-04,2011-01-03,GARCH-t 1000d,0.95,0.1313924696,0.9551470254,1.406679061
2011-01-04,2011-01-03,Historical 250d,0.99,0.1313924696,3.288844091,3.648698328
2011-01-04,2011-01-03,Normal 1000d,0.99,0.1313924696,4.052885313,4.641520578
2011-01-04,2011-01-03,GARCH-t 1000d,0.99,0.1313924696,1.653680043,2.20669667
2011-01-05,2011-01-04,Historical 250d,0.95,-0.4994676528,1.73143531,2.764572115
2011-01-05,2011-01-04,Normal 1000d,0.95,-0.4994676528,2.869126569,3.594979076
2011-01-05,2011-01-04,GARCH-t 1000d,0.95,-0.4994676528,0.9282220097,1.368294937
2011-01-05,2011-01-04,Historical 250d,0.99,-0.4994676528,3.288844091,3.648698328
2011-01-05,2011-01-04,Normal 1000d,0.99,-0.4994676528,4.052932815,4.641568887
2011-01-05,2011-01-04,GARCH-t 1000d,0.99,-0.4994676528,1.609027459,2.148009474
2011-01-06,2011-01-05,Historical 250d,0.95,0.2125214364,1.73143531,2.764572115
2011-01-06,2011-01-05,Normal 1000d,0.95,0.2125214364,2.868414548,3.594288638
2011-01-06,2011-01-05,GARCH-t 1000d,0.95,0.2125214364,0.9155202992,1.350187463
2011-01-06,2011-01-05,Historical 250d,0.99,0.2125214364,3.288844091,3.648698328
2011-01-06,2011-01-05,Normal 1000d,0.99,0.2125214364,4.052255994,4.64090957
2011-01-06,2011-01-05,GARCH-t 1000d,0.99,0.2125214364,1.587962877,2.120324151
2011-01-07,2011-01-06,Historical 250d,0.95,0.1846486094,1.73143531,2.764572115
2011-01-07,2011-01-06,Normal 1000d,0.95,0.1846486094,2.868892589,3.594760683
2011-01-07,2011-01-06,GARCH-t 1000d,0.95,0.1846486094,0.8973345071,1.324261919
2011-01-07,2011-01-06,Historical 250d,0.99,0.1846486094,3.288844091,3.648698328
2011-01-07,2011-01-06,Normal 1000d,0.99,0.1846486094,4.052724255,4.641372967
2011-01-07,2011-01-06,GARCH-t 1000d,0.99,0.1846486094,1.557803466,2.080685431
2011-01-10,2011-01-07,Historical 250d,0.95,0.1377275181,1.73143531,2.764572115
2011-01-10,2011-01-07,Normal 1000d,0.95,0.1377275181,2.86843522,3.59427465
2011-01-10,2011-01-07,GARCH-t 1000d,0.95,0.1377275181,0.878563489,1.297502081
2011-01-10,2011-01-07,Historical 250d,0.99,0.1377275181,3.288844091,3.648698328
2011-01-10,2011-01-07,Normal 1000d,0.99,0.1377275181,4.052220138,4.640845606
2011-01-10,2011-01-07,GARCH-t 1000d,0.99,0.1377275181,1.526673514,2.039771122
2011-01-11,2011-01-10,Historical 250d,0.95,-0.3718205891,1.73143531,2.764572115
2011-01-11,2011-01-10,Normal 1000d,0.95,-0.3718205891,2.868870905,3.594696207
2011-01-11,2011-01-10,GARCH-t 1000d,0.95,-0.3718205891,0.8581550355,1.268407925
2011-01-11,2011-01-10,Historical 250d,0.99,-0.3718205891,3.288844091,3.648698328
2011-01-11,2011-01-10,Normal 1000d,0.99,-0.3718205891,4.052632781,4.641246792
2011-01-11,2011-01-10,GARCH-t 1000d,0.99,-0.3718205891,1.49282803,1.995287772
2011-01-12,2011-01-11,Historical 250d,0.95,-0.8967254215,1.73143531,2.764572115
2011-01-12,2011-01-11,Normal 1000d,0.95,-0.8967254215,2.8690661,3.594820388
2011-01-12,2011-01-11,GARCH-t 1000d,0.95,-0.8967254215,0.8409490584,1.243879199
2011-01-12,2011-01-11,Historical 250d,0.99,-0.8967254215,3.288844091,3.648698328
2011-01-12,2011-01-11,Normal 1000d,0.99,-0.8967254215,4.052712159,4.64126858
2011-01-12,2011-01-11,GARCH-t 1000d,0.99,-0.8967254215,1.46429355,1.957784709
2011-01-13,2011-01-12,Historical 250d,0.95,0.1712211106,1.73143531,2.764572115
2011-01-13,2011-01-12,Normal 1000d,0.95,0.1712211106,2.866829831,3.592531745
2011-01-13,2011-01-12,GARCH-t 1000d,0.95,0.1712211106,0.8966653303,1.323307945
2011-01-13,2011-01-12,Historical 250d,0.99,0.1712211106,3.288844091,3.648698328
2011-01-13,2011-01-12,Normal 1000d,0.99,0.1712211106,4.050390471,4.638904419
2011-01-13,2011-01-12,GARCH-t 1000d,0.99,0.1712211106,1.5566937,2.079226858
2011-01-14,2011-01-13,Historical 250d,0.95,-0.7357409984,1.73143531,2.764572115
2011-01-14,2011-01-13,Normal 1000d,0.95,-0.7357409984,2.86688667,3.592590231
2011-01-14,2011-01-13,GARCH-t 1000d,0.95,-0.7357409984,0.8769859341,1.295253129
2011-01-14,2011-01-13,Historical 250d,0.99,-0.7357409984,3.288844091,3.648698328
2011-01-14,2011-01-13,Normal 1000d,0.99,-0.7357409984,4.050449997,4.638965281
2011-01-14,2011-01-13,GARCH-t 1000d,0.99,-0.7357409984,1.524057289,2.036332599
2011-01-18,2011-01-14,Historical 250d,0.95,-0.1375464809,1.73143531,2.764572115
2011-01-18,2011-01-14,Normal 1000d,0.95,-0.1375464809,2.866299919,3.592069212
2011-01-18,2011-01-14,GARCH-t 1000d,0.95,-0.1375464809,0.8994179785,1.327232102
2011-01-18,2011-01-14,Historical 250d,0.99,-0.1375464809,3.288844091,3.648698328
2011-01-18,2011-01-14,Normal 1000d,0.99,-0.1375464809,4.049970449,4.638539038
2011-01-18,2011-01-14,GARCH-t 1000d,0.99,-0.1375464809,1.561258706,2.085226676
2011-01-19,2011-01-18,Historical 250d,0.95,1.016716611,1.708043558,2.749138009
2011-01-19,2011-01-18,Normal 1000d,0.95,1.016716611,2.866585883,3.592316552
2011-01-19,2011-01-18,GARCH-t 1000d,0.95,1.016716611,0.8698929019,1.285141349
2011-01-19,2011-01-18,Historical 250d,0.99,1.016716611,3.288844091,3.648698328
2011-01-19,2011-01-18,Normal 1000d,0.99,1.016716611,4.050193421,4.638730687
2011-01-19,2011-01-18,GARCH-t 1000d,0.99,1.016716611,1.512294168,2.020872249
2011-01-20,2011-01-19,Historical 250d,0.95,0.1295798263,1.694628353,2.706126653
2011-01-20,2011-01-19,Normal 1000d,0.95,0.1295798263,2.868528088,3.594326931
2011-01-20,2011-01-19,GARCH-t 1000d,0.95,0.1295798263,0.9955273032,1.464244916
2011-01-20,2011-01-19,Historical 250d,0.99,0.1295798263,3.288844091,3.648698328
2011-01-20,2011-01-19,Normal 1000d,0.99,0.1295798263,4.052246813,4.640839367
2011-01-20,2011-01-19,GARCH-t 1000d,0.99,0.1295798263,1.720646902,2.294711671
2011-01-21,2011-01-20,Historical 250d,0.95,-0.2410637744,1.694628353,2.706126653
2011-01-21,2011-01-20,Normal 1000d,0.95,-0.2410637744,2.869056996,3.594821642
2011-01-21,2011-01-20,GARCH-t 1000d,0.95,-0.2410637744,0.9653890074,1.421279962
2011-01-21,2011-01-20,Historical 250d,0.99,-0.2410637744,3.288844091,3.648698328
2011-01-21,2011-01-20,Normal 1000d,0.99,-0.2410637744,4.052719947,4.641284768
2011-01-21,2011-01-20,GARCH-t 1000d,0.99,-0.2410637744,1.670665398,2.229020639
2011-01-24,2011-01-21,Historical 250d,0.95,-0.5819315051,1.694628353,2.706126653
2011-01-24,2011-01-21,Normal 1000d,0.95,-0.5819315051,2.869000018,3.594768419
2011-01-24,2011-01-21,GARCH-t 1000d,0.95,-0.5819315051,0.9331277959,1.375288593
2011-01-24,2011-01-21,Historical 250d,0.99,-0.5819315051,3.288844091,3.648698328
2011-01-24,2011-01-21,Normal 1000d,0.99,-0.5819315051,4.052669094,4.64123696
2011-01-24,2011-01-21,GARCH-t 1000d,0.99,-0.5819315051,1.61716324,2.158702387
2011-01-25,2011-01-24,Historical 250d,0.95,-0.02634278583,1.694628353,2.706126653
2011-01-25,2011-01-24,Normal 1000d,0.95,-0.02634278583,2.868485018,3.59429499
2011-01-25,2011-01-24,GARCH-t 1000d,0.95,-0.02634278583,0.9286530909,1.368909484
2011-01-25,2011-01-24,Historical 250d,0.99,-0.02634278583,3.288844091,3.648698328
2011-01-25,2011-01-24,Normal 1000d,0.99,-0.02634278583,4.052221892,4.640823471
2011-01-25,2011-01-24,GARCH-t 1000d,0.99,-0.02634278583,1.609742366,2.148949082
2011-01-26,2011-01-25,Historical 250d,0.95,-0.4212024015,1.694628353,2.706126653
2011-01-26,2011-01-25,Normal 1000d,0.95,-0.4212024015,2.868526001,3.594335351
2011-01-26,2011-01-25,GARCH-t 1000d,0.95,-0.4212024015,0.8976340531,1.32468895
2011-01-26,2011-01-25,Historical 250d,0.99,-0.4212024015,3.288844091,3.648698328
2011-01-26,2011-01-25,Normal 1000d,0.99,-0.4212024015,4.052261861,4.640862935
2011-01-26,2011-01-25,GARCH-t 1000d,0.99,-0.4212024015,1.558300235,2.081338338
2011-01-27,2011-01-26,Historical 250d,0.95,-0.2241790922,1.694628353,2.706126653
2011-01-27,2011-01-26,Normal 1000d,0.95,-0.2241790922,2.868322104,3.594151243
2011-01-27,2011-01-26,GARCH-t 1000d,0.95,-0.2241790922,0.8807475144,1.300615613
2011-01-27,2011-01-26,Historical 250d,0.99,-0.2241790922,3.288844091,3.648698328
2011-01-27,2011-01-26,Normal 1000d,0.99,-0.2241790922,4.052090238,4.64070736
2011-01-27,2011-01-26,GARCH-t 1000d,0.99,-0.2241790922,1.530295513,2.04453154
2011-01-28,2011-01-27,Historical 250d,0.95,1.801380524,1.694628353,2.706126653
2011-01-28,2011-01-27,Normal 1000d,0.95,1.801380524,2.868000719,3.59383514
2011-01-28,2011-01-27,GARCH-t 1000d,0.95,1.801380524,0.8543039112,1.262917788
2011-01-28,2011-01-27,Historical 250d,0.99,1.801380524,3.288844091,3.648698328
2011-01-28,2011-01-27,Normal 1000d,0.99,1.801380524,4.051777467,4.640398873
2011-01-28,2011-01-27,GARCH-t 1000d,0.99,1.801380524,1.486441306,1.986893656
2011-01-31,2011-01-28,Historical 250d,0.95,-0.7633349701,1.708043558,2.714130218
2011-01-31,2011-01-28,Normal 1000d,0.95,-0.7633349701,2.870378649,3.596539965
2011-01-31,2011-01-28,GARCH-t 1000d,0.95,-0.7633349701,1.227523459,1.794977091
2011-01-31,2011-01-28,Historical 250d,0.99,-0.7633349701,3.288844091,3.648698328
2011-01-31,2011-01-28,Normal 1000d,0.99,-0.7633349701,4.054688538,4.643575042
2011-01-31,2011-01-28,GARCH-t 1000d,0.99,-0.7633349701,2.105390514,2.800382829
2011-02-01,2011-01-31,Historical 250d,0.95,-1.655579207,1.708043558,2.714130218
2011-02-01,2011-01-31,Normal 1000d,0.95,-1.655579207,2.869525869,3.59574745
2011-02-01,2011-01-31,GARCH-t 1000d,0.95,-1.655579207,1.216640516,1.779462441
2011-02-01,2011-01-31,Historical 250d,0.99,-1.655579207,3.288844091,3.648698328
2011-02-01,2011-01-31,Normal 1000d,0.99,-1.655579207,4.053934045,4.642869421
2011-02-01,2011-01-31,GARCH-t 1000d,0.99,-1.655579207,2.087342187,2.776661789
2011-02-02,2011-02-01,Historical 250d,0.95,0.2726230624,1.694628353,2.597150246
2011-02-02,2011-02-01,Normal 1000d,0.95,0.2726230624,2.869662819,3.596147498
2011-02-02,2011-02-01,GARCH-t 1000d,0.95,0.2726230624,1.381907624,2.01506613
2011-02-02,2011-02-01,Historical 250d,0.99,0.2726230624,3.288844091,3.648698328
2011-02-02,2011-02-01,Normal 1000d,0.99,0.2726230624,4.054500086,4.643648823
2011-02-02,2011-02-01,GARCH-t 1000d,0.99,0.2726230624,2.361422005,3.136886766
2011-02-03,2011-02-02,Historical 250d,0.95,-0.2351432835,1.694628353,2.597150246
2011-02-03,2011-02-02,Normal 1000d,0.95,-0.2351432835,2.870447299,3.596868558
2011-02-03,2011-02-02,GARCH-t 1000d,0.95,-0.2351432835,1.332324338,1.944380527
2011-02-03,2011-02-02,Historical 250d,0.99,-0.2351432835,3.288844091,3.648698328
2011-02-03,2011-02-02,Normal 1000d,0.99,-0.2351432835,4.055181133,4.64427844
2011-02-03,2011-02-02,GARCH-t 1000d,0.99,-0.2351432835,2.279192829,3.028812398
2011-02-04,2011-02-03,Historical 250d,0.95,-0.2880110657,1.694628353,2.597150246
2011-02-04,2011-02-03,Normal 1000d,0.95,-0.2880110657,2.87033831,3.596765272
2011-02-04,2011-02-03,GARCH-t 1000d,0.95,-0.2880110657,1.274906629,1.862526224
2011-02-04,2011-02-03,Historical 250d,0.99,-0.2880110657,3.288844091,3.648698328
2011-02-04,2011-02-03,Normal 1000d,0.99,-0.2880110657,4.055081445,4.644183377
2011-02-04,2011-02-03,GARCH-t 1000d,0.99,-0.2880110657,2.183971007,2.903661707
2011-02-07,2011-02-04,Historical 250d,0.95,-0.6220782566,1.694628353,2.597150246
2011-02-07,2011-02-04,Normal 1000d,0.95,-0.6220782566,2.870002549,3.596439537
2011-02-07,2011-02-04,GARCH-t 1000d,0.95,-0.6220782566,1.22273931,1.788156841
2011-02-07,2011-02-04,Historical 250d,0.99,-0.6220782566,3.288844091,3.648698328
2011-02-07,2011-02-04,Normal 1000d,0.99,-0.6220782566,4.054762036,4.643872098
2011-02-07,2011-02-04,GARCH-t 1000d,0.99,-0.6220782566,2.097456458,2.789955044
2011-02-08,2011-02-07,Historical 250d,0.95,-0.4176020027,1.694628353,2.597150246
2011-02-08,2011-02-07,Normal 1000d,0.95,-0.4176020027,2.869812845,3.596287519
2011-02-08,2011-02-07,GARCH-t 1000d,0.95,-0.4176020027,1.196551468,1.750823627
2011-02-08,2011-02-07,Historical 250d,0.99,-0.4176020027,3.288844091,3.648698328
2011-02-08,2011-02-07,Normal 1000d,0.99,-0.4176020027,4.054633794,4.643774418
2011-02-08,2011-02-07,GARCH-t 1000d,0.99,-0.4176020027,2.054026406,2.732874631
2011-02-09,2011-02-08,Historical 250d,0.95,0.2789652771,1.694628353,2.597150246
2011-02-09,2011-02-08,Normal 1000d,0.95,0.2789652771,2.86933313,3.595827729
2011-02-09,2011-02-08,GARCH-t 1000d,0.95,0.2789652771,1.155964014,1.692962423
2011-02-09,2011-02-08,Historical 250d,0.99,0.2789652771,3.288844091,3.648698328
2011-02-09,2011-02-08,Normal 1000d,0.99,0.2789652771,4.054186575,4.643343357
2011-02-09,2011-02-08,GARCH-t 1000d,0.99,0.2789652771,1.986715964,2.644408057
2011-02-10,2011-02-09,Historical 250d,0.95,-0.07492120301,1.694628353,2.597150246
2011-02-10,2011-02-09,Normal 1000d,0.95,-0.07492120301,2.869557898,3.596060523
2011-02-10,2011-02-09,GARCH-t 1000d,0.95,-0.07492120301,1.123503809,1.646687371
2011-02-10,2011-02-09,Historical 250d,0.99,-0.07492120301,3.288844091,3.648698328
2011-02-10,2011-02-09,Normal 1000d,0.99,-0.07492120301,4.054424433,4.643587725
2011-02-10,2011-02-09,GARCH-t 1000d,0.99,-0.07492120301,1.932883795,2.573656069
2011-02-11,2011-02-10,Historical 250d,0.95,-0.5492261279,1.694628353,2.597150246
2011-02-11,2011-02-10,Normal 1000d,0.95,-0.5492261279,2.869072188,3.595561149
2011-02-11,2011-02-10,GARCH-t 1000d,0.95,-0.5492261279,1.078219757,1.582130727
2011-02-11,2011-02-10,Historical 250d,0.99,-0.5492261279,3.288844091,3.648698328
2011-02-11,2011-02-10,Normal 1000d,0.99,-0.5492261279,4.053916438,4.643068649
2011-02-11,2011-02-10,GARCH-t 1000d,0.99,-0.5492261279,1.857784491,2.474952541
2011-02-14,2011-02-11,Historical 250d,0.95,-0.2382084739,1.694628353,2.597150246
2011-02-14,2011-02-11,Normal 1000d,0.95,-0.2382084739,2.868538595,3.595063408
2011-02-14,2011-02-11,GARCH-t 1000d,0.95,-0.2382084739,1.057137802,1.552076433
2011-02-14,2011-02-11,Historical 250d,0.99,-0.2382084739,3.288844091,3.648698328
2011-02-14,2011-02-11,Normal 1000d,0.99,-0.2382084739,4.053441316,4.642622601
2011-02-14,2011-02-11,GARCH-t 1000d,0.99,-0.2382084739,1.822822069,2.429001191
2011-02-15,2011-02-14,Historical 250d,0.95,0.3240154298,1.694628353,2.597150246
2011-02-15,2011-02-14,Normal 1000d,0.95,0.3240154298,2.858896773,3.583930535
2011-02-15,2011-02-14,GARCH-t 1000d,0.95,0.3240154298,1.018197141,1.496562885
2011-02-15,2011-02-14,Historical 250d,0.99,0.3240154298,3.288844091,3.648698328
2011-02-15,2011-02-14,Normal 1000d,0.99,0.3240154298,4.041367712,4.629339816
2011-02-15,2011-02-14,GARCH-t 1000d,0.99,0.3240154298,1.758242677,2.344124055
2011-02-16,2011-02-15,Historical 250d,0.95,-0.6237938306,1.694628353,2.597150246
2011-02-16,2011-02-15,Normal 1000d,0.95,-0.6237938306,2.859674798,3.584683019
2011-02-16,2011-02-15,GARCH-t 1000d,0.95,-0.6237938306,1.000989115,1.472031238
2011-02-16,2011-02-15,Historical 250d,0.99,-0.6237938306,3.288844091,3.648698328
2011-02-16,2011-02-15,Normal 1000d,0.99,-0.6237938306,4.042104082,4.630055473
2011-02-16,2011-02-15,GARCH-t 1000d,0.99,-0.6237938306,1.729704798,2.306616526
2011-02-17,2011-02-16,Historical 250d,0.95,-0.3070971312,1.694628353,2.597150246
2011-02-17,2011-02-16,Normal 1000d,0.95,-0.3070971312,2.858948292,3.583996414
2011-02-17,2011-02-16,GARCH-t 1000d,0.95,-0.3070971312,0.9947900839,1.463193941
2011-02-17,2011-02-16,Historical 250d,0.99,-0.3070971312,3.288844091,3.648698328
2011-02-17,2011-02-16,Normal 1000d,0.99,-0.3070971312,4.041442651,4.629426401
2011-02-17,2011-02-16,GARCH-t 1000d,0.99,-0.3070971312,1.719424294,2.293104789
2011-02-18,2011-02-17,Historical 250d,0.95,-0.1922872681,1.694628353,2.597150246
2011-02-18,2011-02-17,Normal 1000d,0.95,-0.1922872681,2.85692078,3.581823187
2011-02-18,2011-02-17,GARCH-t 1000d,0.95,-0.1922872681,0.9629756146,1.417839445
2011-02-18,2011-02-17,Historical 250d,0.99,-0.1922872681,3.288844091,3.648698328
2011-02-18,2011-02-17,Normal 1000d,0.99,-0.1922872681,4.03917749,4.627043072
2011-02-18,2011-02-17,GARCH-t 1000d,0.99,-0.1922872681,1.666663015,2.22376028
2011-02-22,2011-02-18,Historical 250d,0.95,2.07422054,1.694628353,2.597150246
2011-02-22,2011-02-18,Normal 1000d,0.95,2.07422054,2.855379892,3.580179825
2011-02-22,2011-02-18,GARCH-t 1000d,0.95,2.07422054,0.9295921748,1.370248236
2011-02-22,2011-02-18,Historical 250d,0.99,2.07422054,3.288844091,3.648698328
2011-02-22,2011-02-18,Normal 1000d,0.99,2.07422054,4.037469475,4.625251954
2011-02-22,2011-02-18,GARCH-t 1000d,0.99,2.07422054,1.611299748,2.150995959
2011-02-23,2011-02-22,Historical 250d,0.95,0.6130715018,1.708043558,2.626981013
2011-02-23,2011-02-22,Normal 1000d,0.95,0.6130715018,2.859897475,3.584927539
2011-02-23,2011-02-22,GARCH-t 1000d,0.95,0.6130715018,1.374208156,2.00408982
2011-02-23,2011-02-22,Historical 250d,0.99,0.6130715018,3.288844091,3.648698328
2011-02-23,2011-02-22,Normal 1000d,0.99,0.6130715018,4.042362383,4.630331489
2011-02-23,2011-02-22,GARCH-t 1000d,0.99,0.6130715018,2.348653168,3.120104597
2011-02-24,2011-02-23,Historical 250d,0.95,0.09948713275,1.708043558,2.626981013
2011-02-24,2011-02-23,Normal 1000d,0.95,0.09948713275,2.860411021,3.585478507
2011-02-24,2011-02-23,GARCH-t 1000d,0.95,0.09948713275,1.357309275,1.979998888
2011-02-24,2011-02-23,Historical 250d,0.99,0.09948713275,3.288844091,3.648698328
2011-02-24,2011-02-23,Normal 1000d,0.99,0.09948713275,4.042936961,4.630936414
2011-02-24,2011-02-23,GARCH-t 1000d,0.99,0.09948713275,2.320627977,3.083270897
2011-02-25,2011-02-24,Historical 250d,0.95,-1.049524794,1.708043558,2.626981013
2011-02-25,2011-02-24,Normal 1000d,0.95,-1.049524794,2.860980946,3.585987538
2011-02-25,2011-02-24,GARCH-t 1000d,0.95,-1.049524794,1.300547736,1.899080016
2011-02-25,2011-02-24,Historical 250d,0.99,-1.049524794,3.288844091,3.648698328
